"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Texas","Aggravated assault",746,508,38,34,18,54
"Texas","Larceny",1791,1836,247,261,262,252
"Texas","Motor vehicle theft",162,159,39,24,9,54
"Texas","Other assaults",2486,2082,182,161,116,228
"Texas","Total Drug Violations",3268,2922,91,173,28,238
"Texas","Possession (subtotal)",2782,2623,71,139,26,186
"Texas","Possession-Opiates",1293,1462,12,33,7,39
"Texas","Possession-Marijuana",1335,737,48,88,14,123
"Texas","Possession-Synthetic narcotics",0,2,2,3,1,4
"Texas","DUI",619,3107,0,13,3,11
"Texas","Liquor",16,24,2,3,2,3
"Texas","Drunkenness",4987,11154,24,114,18,121
"Texas","All other non-traffic offenses",10858,6598,211,225,109,330
"Texas","Runaways",0,0,141,138,195,85
"Texas","Vandalism",139,134,20,24,6,38
"Texas","Burglary",366,282,103,106,14,196
"Texas","Sale (subtotal)",486,299,20,34,2,52
"Texas","Sale-Opiates",422,207,13,7,1,19
"Texas","Weapons",519,377,29,30,2,57
"Texas","Possession-Other drugs",154,422,9,15,4,20
"Texas","Family offenses",48,43,0,0,0,0
"Texas","Vagrancy",0,1,0,2,0,2
"Texas","Sale-Synthetic narcotics",0,2,0,4,0,4
"Texas","Sex offenses",68,133,12,9,0,21
"Texas","Sale-Marijuana",37,3,7,21,0,28
"Texas","Forgery and counterfeiting",209,108,6,2,4,4
"Texas","Arson",7,4,1,0,0,1
"Texas","Disorderly conduct",433,274,14,7,4,17
"Texas","Murder and manslaughter",8,4,2,3,0,5
"Texas","Rape",35,44,11,9,0,20
"Texas","Robbery",210,147,63,30,14,79
"Texas","Fraud",60,75,0,3,0,3
"Texas","Stolen property",0,4,1,2,2,1
"Texas","Prostitution",892,756,25,2,25,2
"Texas","Sale-Other drugs",27,87,0,2,1,1
"Texas","Manslaughter by negligence",2,4,0,0,0,0
"Texas","Curfew and Loitering",0,0,12,4,6,10
"Texas","Gambling (total)",5,0,0,0,0,0
"Texas","All other gambling",4,0,0,0,0,0
"Texas","Bookmaking (horse and sports)",1,0,0,0,0,0
"Texas","Embezzlement",2,0,0,0,0,0
