"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New York","Murder and manslaughter",14,4,1,0,0,1
"New York","Rape",21,14,3,2,0,5
"New York","Robbery",223,98,152,10,9,154
"New York","Aggravated assault",584,312,98,34,29,105
"New York","Burglary",296,206,99,27,7,120
"New York","Larceny",657,658,132,46,64,116
"New York","Motor vehicle theft",175,72,50,12,5,57
"New York","Other assaults",1233,858,157,70,96,132
"New York","Arson",8,15,12,6,0,18
"New York","Forgery and counterfeiting",35,33,1,1,0,2
"New York","Fraud",308,112,34,4,6,33
"New York","Stolen property",71,67,21,11,6,27
"New York","Vandalism",476,317,62,29,19,72
"New York","Weapons",184,75,65,18,9,74
"New York","Prostitution",38,61,0,0,0,0
"New York","Sex offenses",85,94,13,3,0,16
"New York","Total Drug Violations",2738,1456,196,46,19,224
"New York","Sale (subtotal)",133,30,12,1,0,13
"New York","Sale-Marijuana",108,7,11,1,0,12
"New York","Sale-Other drugs",24,22,1,0,0,1
"New York","Possession (subtotal)",2605,1426,184,45,19,211
"New York","Possession-Opiates",208,75,10,3,1,12
"New York","Possession-Marijuana",1568,509,158,29,16,172
"New York","Possession-Other drugs",826,842,16,12,1,27
"New York","Family offenses",7,10,0,0,0,0
"New York","DUI",125,161,0,0,0,0
"New York","Disorderly conduct",117,91,14,5,5,15
"New York","Vagrancy",26,13,0,0,0,0
"New York","All other non-traffic offenses",904,695,98,39,30,108
"New York","Gambling (total)",12,0,2,0,0,2
"New York","All other gambling",12,0,2,0,0,2
"New York","Sale-Opiates",1,1,0,0,0,0
"New York","Possession-Synthetic narcotics",3,0,0,1,1,0
"New York","Liquor",1,0,0,0,0,0
