"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Connecticut","Murder and manslaughter",19,8,0,0,0,0
"Connecticut","Rape",11,17,1,2,0,3
"Connecticut","Robbery",100,95,13,7,2,18
"Connecticut","Aggravated assault",227,219,10,22,10,22
"Connecticut","Burglary",116,171,10,11,1,20
"Connecticut","Larceny",384,475,35,50,23,65
"Connecticut","Motor vehicle theft",32,33,5,6,0,11
"Connecticut","Other assaults",1560,1778,205,157,127,238
"Connecticut","Forgery and counterfeiting",48,18,0,1,0,1
"Connecticut","Fraud",31,37,2,0,0,2
"Connecticut","Stolen property",16,18,0,0,0,0
"Connecticut","Vandalism",43,52,14,12,6,20
"Connecticut","Weapons",81,84,13,14,5,22
"Connecticut","Prostitution",34,124,0,0,0,0
"Connecticut","Sex offenses",16,22,3,2,0,5
"Connecticut","Total Drug Violations",1161,1759,56,49,9,97
"Connecticut","Possession (subtotal)",1161,1759,56,49,9,97
"Connecticut","Possession-Opiates",420,1085,14,23,5,32
"Connecticut","Possession-Marijuana",602,556,39,24,2,62
"Connecticut","Possession-Synthetic narcotics",91,64,2,0,0,2
"Connecticut","Possession-Other drugs",48,54,1,2,2,1
"Connecticut","Family offenses",72,58,2,9,3,8
"Connecticut","DUI",132,199,0,0,0,0
"Connecticut","Liquor",1,24,0,0,0,0
"Connecticut","Disorderly conduct",923,1111,163,157,126,199
"Connecticut","All other non-traffic offenses",1895,2339,75,72,19,128
"Connecticut","Arson",4,2,0,0,0,0
"Connecticut","Embezzlement",1,0,0,0,0,0
"Connecticut","Manslaughter by negligence",1,0,0,0,0,0
"Connecticut","Unclassified Arrest",0,0,0,0,0,0
