"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"District of Columbia","",0,0,0,0,0,0
"District of Columbia","Robbery",17,2,21,2,1,22
"District of Columbia","Aggravated assault",28,3,7,0,5,2
"District of Columbia","Larceny",17,7,31,4,3,32
"District of Columbia","Other assaults",65,15,39,2,8,33
"District of Columbia","Fraud",0,1,1,0,0,1
"District of Columbia","Stolen property",9,1,0,0,0,0
"District of Columbia","Weapons",15,2,9,3,4,8
"District of Columbia","Total Drug Violations",41,10,16,1,4,13
"District of Columbia","Possession (subtotal)",39,10,13,1,3,11
"District of Columbia","Possession-Opiates",13,1,0,0,0,0
"District of Columbia","DUI",3,13,0,0,0,0
"District of Columbia","Liquor",971,128,4,2,3,3
"District of Columbia","Drunkenness",25,32,0,0,0,0
"District of Columbia","Disorderly conduct",65,15,53,1,28,27
"District of Columbia","Vagrancy",175,22,0,0,0,0
"District of Columbia","All other non-traffic offenses",1774,613,102,17,21,99
"District of Columbia","Motor vehicle theft",5,1,13,4,0,17
"District of Columbia","Vandalism",8,3,9,2,4,7
"District of Columbia","Possession-Marijuana",26,8,13,1,3,11
"District of Columbia","Forgery and counterfeiting",0,0,1,0,0,1
"District of Columbia","Embezzlement",1,0,0,0,0,0
"District of Columbia","Sex offenses",2,0,0,1,0,1
"District of Columbia","Curfew and Loitering",0,0,2,0,0,2
"District of Columbia","Sale (subtotal)",2,0,3,0,1,2
"District of Columbia","Sale-Opiates",0,0,3,0,1,2
"District of Columbia","Sale-Marijuana",2,0,0,0,0,0
"District of Columbia","Possession-Synthetic narcotics",0,1,0,0,0,0
"District of Columbia","Burglary",0,0,1,0,0,1
