"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Utah","Murder and manslaughter",2,5,0,0,0,0
"Utah","Rape",4,11,2,4,0,6
"Utah","Robbery",31,100,0,11,0,17
"Utah","Aggravated assault",37,249,3,28,4,38
"Utah","Burglary",10,142,3,21,5,23
"Utah","Larceny",151,1445,45,427,193,335
"Utah","Motor vehicle theft",15,47,1,12,2,13
"Utah","Other assaults",141,1025,22,161,62,163
"Utah","Forgery and counterfeiting",14,126,0,3,2,1
"Utah","Fraud",3,65,0,2,0,2
"Utah","Embezzlement",0,3,0,0,0,0
"Utah","Stolen property",23,114,0,13,3,14
"Utah","Vandalism",22,202,5,76,18,73
"Utah","Weapons",16,183,6,66,8,71
"Utah","Prostitution",34,399,0,2,1,1
"Utah","Sex offenses",3,24,1,10,0,11
"Utah","Total Drug Violations",195,1065,5,107,25,97
"Utah","Sale (subtotal)",36,168,0,9,2,8
"Utah","Sale-Opiates",31,112,0,1,0,1
"Utah","Sale-Marijuana",1,14,0,5,0,6
"Utah","Sale-Other drugs",2,40,0,3,2,1
"Utah","Possession (subtotal)",155,885,5,94,23,85
"Utah","Possession-Opiates",112,423,0,4,0,4
"Utah","Possession-Marijuana",24,241,5,82,21,75
"Utah","Possession-Other drugs",18,206,0,8,2,6
"Utah","Family offenses",50,442,1,8,2,7
"Utah","DUI",54,1180,0,33,10,26
"Utah","Liquor",134,1285,5,114,51,84
"Utah","Drunkenness",77,925,0,10,2,8
"Utah","Disorderly conduct",42,299,13,141,59,125
"Utah","Vagrancy",0,2,0,0,0,0
"Utah","All other non-traffic offenses",1451,7093,26,316,117,261
"Utah","Arson",0,5,1,2,2,1
"Utah","Sale-Synthetic narcotics",2,2,0,0,0,0
"Utah","Possession-Synthetic narcotics",1,15,0,0,0,0
"Utah","Gambling (total)",0,8,0,0,0,0
