"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Connecticut","Murder and manslaughter",21,16,2,1,0,3
"Connecticut","Rape",15,28,5,0,0,6
"Connecticut","Robbery",64,86,30,8,3,35
"Connecticut","Aggravated assault",203,177,10,15,5,20
"Connecticut","Burglary",97,134,29,10,1,38
"Connecticut","Larceny",391,616,56,49,20,85
"Connecticut","Motor vehicle theft",48,53,16,25,2,39
"Connecticut","Other assaults",1736,1734,261,247,149,361
"Connecticut","Forgery and counterfeiting",46,17,1,2,0,3
"Connecticut","Fraud",37,51,4,7,4,7
"Connecticut","Stolen property",16,45,1,4,1,4
"Connecticut","Vandalism",43,60,11,20,4,28
"Connecticut","Weapons",103,89,27,18,1,44
"Connecticut","Prostitution",39,80,0,0,0,0
"Connecticut","Sex offenses",25,34,1,6,0,7
"Connecticut","Total Drug Violations",1316,1706,123,119,16,226
"Connecticut","Possession (subtotal)",1316,1706,123,119,16,226
"Connecticut","Possession-Opiates",532,1166,42,60,3,99
"Connecticut","Possession-Marijuana",637,416,78,54,12,120
"Connecticut","Possession-Synthetic narcotics",87,62,2,5,1,6
"Connecticut","Possession-Other drugs",60,62,1,0,0,1
"Connecticut","Family offenses",78,74,9,8,4,13
"Connecticut","DUI",50,89,0,0,0,0
"Connecticut","Liquor",2,17,5,2,0,7
"Connecticut","Disorderly conduct",1039,1068,279,225,170,335
"Connecticut","All other non-traffic offenses",1397,1849,105,134,20,220
"Connecticut","Arson",2,2,2,1,1,2
"Connecticut","Embezzlement",7,7,0,0,0,0
"Connecticut","Gambling (total)",6,2,0,0,0,0
"Connecticut","All other gambling",6,2,0,0,0,0
"Connecticut","Drunkenness",1,10,0,0,0,0
"Connecticut","",0,0,0,0,0,0
