"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"District of Columbia","Unclassified Arrest",0,0,0,0,0,0
"District of Columbia","Robbery",47,2,46,1,12,35
"District of Columbia","Aggravated assault",22,2,20,0,6,14
"District of Columbia","Larceny",61,4,56,1,5,52
"District of Columbia","Motor vehicle theft",7,3,12,0,1,11
"District of Columbia","Other assaults",168,33,73,3,23,53
"District of Columbia","Stolen property",8,0,4,0,0,4
"District of Columbia","Vandalism",11,4,31,5,6,30
"District of Columbia","Weapons",25,3,13,0,1,12
"District of Columbia","Total Drug Violations",91,10,19,1,1,19
"District of Columbia","Possession (subtotal)",86,8,18,1,1,18
"District of Columbia","Possession-Opiates",14,1,0,0,0,0
"District of Columbia","Possession-Marijuana",66,7,18,1,1,18
"District of Columbia","DUI",18,28,0,1,1,0
"District of Columbia","Liquor",1491,211,6,0,0,6
"District of Columbia","Drunkenness",44,33,0,0,0,0
"District of Columbia","Disorderly conduct",166,24,97,0,32,65
"District of Columbia","Vagrancy",145,20,0,0,0,0
"District of Columbia","All other non-traffic offenses",3722,1135,358,19,92,285
"District of Columbia","Sale (subtotal)",3,1,1,0,0,1
"District of Columbia","Sale-Opiates",1,0,0,0,0,0
"District of Columbia","Forgery and counterfeiting",2,0,0,0,0,0
"District of Columbia","Possession-Other drugs",5,0,0,0,0,0
"District of Columbia","Fraud",1,0,1,0,0,1
"District of Columbia","Gambling (total)",2,0,0,0,0,0
"District of Columbia","Curfew and Loitering",0,0,3,0,0,3
"District of Columbia","Sale-Marijuana",2,1,1,0,0,1
"District of Columbia","Possession-Synthetic narcotics",1,0,0,0,0,0
