"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"District of Columbia","",0,0,0,0,0,0
"District of Columbia","Robbery",20,0,19,0,3,16
"District of Columbia","Aggravated assault",24,0,11,0,3,8
"District of Columbia","Larceny",34,8,31,0,1,30
"District of Columbia","Other assaults",129,14,56,0,13,43
"District of Columbia","Stolen property",14,2,3,0,0,3
"District of Columbia","Vandalism",6,3,12,0,1,11
"District of Columbia","Weapons",20,2,11,0,1,10
"District of Columbia","Total Drug Violations",52,7,19,0,0,19
"District of Columbia","Possession (subtotal)",50,7,17,0,0,17
"District of Columbia","Possession-Opiates",5,2,1,0,0,1
"District of Columbia","Possession-Marijuana",41,4,16,0,0,16
"District of Columbia","DUI",11,19,0,0,0,0
"District of Columbia","Liquor",1841,230,3,0,0,3
"District of Columbia","Drunkenness",24,27,0,0,0,0
"District of Columbia","Disorderly conduct",128,23,88,0,28,60
"District of Columbia","Vagrancy",134,13,0,0,0,0
"District of Columbia","All other non-traffic offenses",2871,971,227,23,54,197
"District of Columbia","Motor vehicle theft",10,2,19,0,1,18
"District of Columbia","Sale (subtotal)",2,0,2,0,0,2
"District of Columbia","Sale-Opiates",1,0,0,0,0,0
"District of Columbia","Possession-Other drugs",4,1,0,0,0,0
"District of Columbia","Forgery and counterfeiting",1,2,0,0,0,0
"District of Columbia","Sale-Marijuana",0,0,2,0,0,2
"District of Columbia","Sale-Other drugs",1,0,0,0,0,0
"District of Columbia","Curfew and Loitering",0,0,0,1,0,1
"District of Columbia","Prostitution",1,0,0,0,0,0
"District of Columbia","Gambling (total)",1,0,0,0,0,0
"District of Columbia","Fraud",3,1,0,0,0,0
