"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Oklahoma","Murder and manslaughter",27,16,3,2,0,5
"Oklahoma","Rape",19,32,3,3,0,7
"Oklahoma","Robbery",98,74,50,7,1,57
"Oklahoma","Aggravated assault",398,476,40,47,24,69
"Oklahoma","Burglary",158,236,115,91,57,161
"Oklahoma","Larceny",664,1215,343,425,388,419
"Oklahoma","Motor vehicle theft",16,57,7,18,5,20
"Oklahoma","Other assaults",557,902,87,87,72,111
"Oklahoma","Arson",7,31,12,26,12,29
"Oklahoma","Forgery and counterfeiting",46,143,1,1,1,1
"Oklahoma","Fraud",55,102,2,1,3,0
"Oklahoma","Embezzlement",11,15,2,0,1,1
"Oklahoma","Stolen property",207,383,81,76,34,131
"Oklahoma","Vandalism",105,131,32,60,14,81
"Oklahoma","Weapons",154,127,44,35,8,76
"Oklahoma","Prostitution",66,154,0,1,1,0
"Oklahoma","Sex offenses",41,97,4,2,1,5
"Oklahoma","Total Drug Violations",1276,1453,98,128,28,206
"Oklahoma","Sale (subtotal)",20,26,1,4,0,5
"Oklahoma","Sale-Marijuana",14,19,1,3,0,4
"Oklahoma","Possession (subtotal)",1256,1427,97,124,28,201
"Oklahoma","Possession-Opiates",622,543,27,19,7,42
"Oklahoma","Possession-Marijuana",535,612,70,98,20,153
"Oklahoma","Possession-Synthetic narcotics",98,252,0,6,1,5
"Oklahoma","Family offenses",30,67,1,0,0,1
"Oklahoma","DUI",375,1833,1,17,3,18
"Oklahoma","Liquor",58,200,9,40,19,30
"Oklahoma","Drunkenness",712,1523,4,35,11,29
"Oklahoma","Disorderly conduct",161,145,263,170,156,288
"Oklahoma","All other non-traffic offenses",851,928,135,108,60,190
"Oklahoma","Curfew and Loitering",0,0,103,158,85,185
"Oklahoma","Runaways",0,0,521,728,788,548
"Oklahoma","Manslaughter by negligence",1,2,0,1,0,1
"Oklahoma","Possession-Other drugs",1,20,0,1,0,1
"Oklahoma","Sale-Opiates",6,6,0,0,0,0
"Oklahoma","Sale-Other drugs",0,0,0,1,0,1
"Oklahoma","Sale-Synthetic narcotics",0,1,0,0,0,0
