"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Utah","Larceny",631,11737,228,4246,1943,2994
"Utah","Other assaults",453,7426,123,1634,627,1322
"Utah","Total Drug Violations",436,8093,64,1673,405,1469
"Utah","Sale (subtotal)",51,1000,5,113,35,94
"Utah","Sale-Synthetic narcotics",3,58,0,8,4,6
"Utah","Possession (subtotal)",381,6945,59,1530,361,1349
"Utah","Possession-Synthetic narcotics",5,302,5,29,6,29
"Utah","DUI",147,5788,0,91,23,74
"Utah","Rape",10,122,3,49,1,55
"Utah","Liquor",401,6760,46,1708,834,1108
"Utah","All other non-traffic offenses",1880,28567,198,4479,1393,3784
"Utah","Burglary",38,1069,21,272,26,279
"Utah","Drunkenness",169,3399,10,162,67,134
"Utah","Disorderly conduct",167,2710,105,1471,459,1311
"Utah","Vagrancy",2,47,1,2,1,2
"Utah","Aggravated assault",82,1027,16,164,35,181
"Utah","Vandalism",104,1967,51,1142,236,1092
"Utah","Possession-Marijuana",164,2864,35,990,240,869
"Utah","Motor vehicle theft",18,247,3,86,19,84
"Utah","Possession-Opiates",111,924,0,19,1,18
"Utah","Weapons",32,824,11,254,30,260
"Utah","Sex offenses",8,496,14,252,27,265
"Utah","Unclassified Arrest",0,0,0,0,0,0
"Utah","Sale-Marijuana",7,252,3,52,13,47
"Utah","Sale-Other drugs",9,360,2,45,17,34
"Utah","Possession-Other drugs",101,2855,19,492,114,433
"Utah","Family offenses",71,1404,2,21,9,16
"Utah","Fraud",38,792,2,45,14,39
"Utah","Robbery",39,231,1,43,2,51
"Utah","Curfew and Loitering",0,0,30,1009,394,743
"Utah","Arson",0,33,0,29,4,25
"Utah","Stolen property",30,620,5,127,36,111
"Utah","Prostitution",53,361,1,8,4,5
"Utah","Forgery and counterfeiting",42,780,2,17,7,13
"Utah","Sale-Opiates",32,330,0,8,1,7
"Utah","Runaways",0,0,20,320,193,186
"Utah","Embezzlement",2,38,0,0,0,0
"Utah","Murder and manslaughter",3,26,0,1,0,1
"Utah","Manslaughter by negligence",0,6,0,0,0,0
"Utah","Gambling (total)",0,5,0,0,0,0
"Utah","Bookmaking (horse and sports)",0,1,0,0,0,0
